id_catalogo,cd_opcion,cc_externa,df_baja,cve_usuario,id_catalogo_padre,cd_descripcionDos,cc_externaDos,LOCK_FLAG,ix_dependencia,id_validar,id_validacion_planeacion,id_validacion_supervisor
2195,Establecer criterios para orientar el trabajo de las instancias evaluadoras en educación básica y media superior.,5.2.2,11/01/2024,alberto.serrano,640,5.2,NULL,0,NULL,NULL,NULL,NULL
2196,Desarrollar un modelo institucional de investigación educativa que articule el abordaje de los problemas educativos con la toma de decisiones en distintos niveles de intervención dentro del SEN.,5.2.3,11/01/2024,alberto.serrano,640,5.2,NULL,0,NULL,NULL,NULL,NULL
2197,Impulsar el desarrollo de agendas institucionales de investigación y estudios especializados con centros de investigación e instituciones de educación superior para atender las necesidades del sistema educativo atendiendo a la diversidad de las necesi...,5.2.4,11/01/2024,alberto.serrano,640,5.2,NULL,0,NULL,NULL,NULL,NULL
2198,"Procesar información sobre los actores, procesos y servicios de educación básica y media superior.",6.1.1,11/01/2024,alberto.serrano,640,6.1,NULL,0,NULL,NULL,NULL,NULL
2199,Desarrollar herramientas que permitan a los actores e instituciones educativas monitorear sus procesos de mejora continua de la educación.,6.1.2,11/01/2024,alberto.serrano,640,6.1,NULL,0,NULL,NULL,NULL,NULL
2200,Implementar una Política de Difusión que permita hacer llegar toda la información generada por MEJOREDU a actores educativos y a la sociedad en general.,6.2.1,11/01/2024,alberto.serrano,640,6.2,NULL,0,NULL,NULL,NULL,NULL
2201,"Operar un Fondo Editorial pertinente y accesible, que apoye los esfuerzos de mejora continua de los actores e instituciones educativas que conforman el Sistema Educativo Nacional.",6.2.2,11/01/2024,alberto.serrano,640,6.2,NULL,0,NULL,NULL,NULL,NULL
2202,"Poner al alcance de todos los actores educativos un acervo de recursos documentales actualizados y pertinentes, tanto de origen nacional e internacional, que apoyen la mejora continua de la educación.",6.2.3,11/01/2024,alberto.serrano,640,6.2,NULL,0,NULL,NULL,NULL,NULL
2203,"Texto actualizado, del 2024",Componente,NULL,superusuario,625,NULL,C1,0,NULL,NULL,NULL,NULL
2204,"Texto actualizado, del 2024",Actividad,NULL,superusuario,625,NULL,A1.1,0,NULL,NULL,NULL,NULL
2205,"Texto actualizado, del 2024",Actividad,NULL,superusuario,625,NULL,A1.1.1,0,NULL,NULL,NULL,NULL
2206,"Texto actualizado, del 2024",Fin,NULL,superusuario,625,NULL,F3.1,0,NULL,NULL,NULL,NULL
2207,"Texto actualizado, del 2024",Fin,NULL,superusuario,625,NULL,F4,0,NULL,NULL,NULL,NULL
2208,Tipo de Modificacion Seguimiento,CAT,NULL,Superusuario,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2209,Alta,1,NULL,Superusuario,2208,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2210,Modificacion,2,NULL,Superusuario,2208,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2211,Cancelacion,3,NULL,Superusuario,2208,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212,Ampliacion,4,NULL,Superusuario,2208,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2213,Reduccion,5,NULL,Superusuario,2208,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2214,Reintegro,6,NULL,Superusuario,2208,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2215,Traspaso,7,NULL,Superusuario,2208,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2216,Tipo de Apartado seguimiento,CAT,NULL,Superusuario,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2217,Proyecto,1,NULL,Superusuario,2216,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2218,Actividades,2,NULL,Superusuario,2216,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2219,Productos,3,NULL,Superusuario,2216,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2220,Acciones,4,NULL,Superusuario,2216,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2221,Presupuesto,5,NULL,Superusuario,2216,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2222,Tipo de Adecuacion,CAT,NULL,Superusuario,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2223,Programatica,1,NULL,Superusuario,2222,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2224,Programatica Presupuestal,2,NULL,Superusuario,2222,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2225,Presupuestal,3,NULL,Superusuario,2222,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2226,Direccion General,CAT,NULL,Superusuario,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2227,Direccion de Evaluacion de Politicas,1,15/04/2024,Superusuario,2226,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2228,Direccion de Evaluacion de Progmaticas,2,15/04/2024,Superusuario,2226,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2229,Reforzar el desarrollo de las políticas de educación básica y media superior con el  apoyo de las instancias evaluadoras y centros de investigación dentro del SEN para contribuir al ejercicio  pleno del derecho a la educación,5,11/01/2024,gloria.guillen,771,NULL,5.2,0,NULL,NULL,NULL,NULL
2230,"Texto actualizado, del 2024",Componente,NULL,superusuario,625,NULL,C2,0,NULL,NULL,NULL,NULL
2231,"Texto actualizado, del 2024",Componente,NULL,superusuario,625,NULL,C3,0,NULL,NULL,NULL,NULL
2232,"Texto actualizado, del 2024",Componente,NULL,superusuario,625,NULL,C4,0,NULL,NULL,NULL,NULL
2233,Determinar los mecanismos institucionales de articulación interna de los componentes y áreas administrativas de la Comisión Nacional para la Mejora Continua de la Educación.,1.1.3,15/01/2024,alejandro.lopez,640,1.1,NULL,0,NULL,NULL,NULL,NULL
2234,causa Principal 5,C5,18/04/2024,superusuario,625,NULL,Componente,0,NULL,NULL,NULL,NULL
2235,Estatus de Seguimiento,CAT,NULL,superusuario,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
2236,Pre-registro,G,NULL,superusuario,2235,NULL,NULL,1,NULL,NULL,NULL,NULL
2237,Registro,S,NULL,superusuario,2235,NULL,NULL,1,NULL,NULL,NULL,NULL
2238,En revisión,E,NULL,superusuario,2235,NULL,NULL,1,NULL,NULL,NULL,NULL
2239,Rechazado,R,NULL,superusuario,2235,NULL,NULL,1,NULL,NULL,NULL,NULL
2240,Validado/Aprobado??,V,NULL,superusuario,2235,NULL,NULL,1,NULL,NULL,NULL,NULL
2241,Formulado/Formalizado,F,NULL,superusuario,2235,NULL,NULL,1,NULL,NULL,NULL,NULL
2242,Eliminado,B,NULL,superusuario,2235,NULL,NULL,1,NULL,NULL,NULL,NULL
2243,Aprobación cambio de MIR,M,NULL,superusuario,2235,NULL,NULL,1,NULL,NULL,NULL,NULL
2244,Rubricado,U,NULL,superusuario,2235,NULL,NULL,0,NULL,NULL,NULL,NULL
2245,1.- Mejorar la coordinación entre las autoridades educativas estatales y federales y actores clave del Sistema Educativo Nacional para la mejora continua de la educación,7,11/01/2024,alberto.serrano,592,"Atiende la siguiente problemÃ¡tica:
Dificultades en la coordinaciÃ³n entre las autoridades educativas estatales y federales y con los actores clave del SEN para promover la mejora continua de la educaciÃ³n. Para ello se ha propuesto como objetivo prioritario mejorar la coordinaciÃ³n entre las autoridades educativas estatales y federales y actores clave del Sistema Educativo Nacional para la mejora continua de la educaciÃ³n.",NULL,1,NULL,NULL,NULL,NULL
2246,"Texto actualizado, del 2024",Fin,NULL,superusuario,625,NULL,F1,2,NULL,NULL,NULL,NULL
2247,"Texto actualizado, del 2024",Fin,NULL,superusuario,625,NULL,F1.1,1,NULL,NULL,NULL,NULL
2248,"2.- Mejorar la oferta de información relevante y las orientaciones técnico-pedagógicas que contribuyan a mejorar el aprendizaje de los estudiantes de educación básica, media superior y de adultos",8,11/01/2024,alberto.serrano,592,"Atiende la siguiente problemÃ¡tica
Insuficiencia de informaciÃ³n sobre cÃ³mo mejorar los aprendizajes de los estudiantes, asÃ­ como de orientaciones para fortalecer la excelencia, la inclusiÃ³n y la equidad educativa. Con base en esta problemÃ¡tica se definiÃ³ como objetivo prioritario mejorar la oferta de informaciÃ³n relevante y las orientaciones tÃ©cnico-pedagÃ³gicas que contribuyan a mejorar el aprendizaje de los estudiantes de educaciÃ³n bÃ¡sica, media superior",NULL,1,NULL,NULL,NULL,NULL
2249,"3.- Fortalecer la oferta de información y orientaciones técnico-pedagógicas que favorezcan la mejora continua de las escuelas de educación básica, media superior y para adultos y las constituyan",9,11/01/2024,alberto.serrano,592,"Atiende la siguiente problemÃ¡tica
Insuficiencia de informaciÃ³n y orientaciones tÃ©cnico-pedagÃ³gicas para apoyar los procesos de mejora continua de las escuelas de educaciÃ³n bÃ¡sica y media superior para constituirlas como espacios formativos inclusivos, interculturales y de excelencia. ",NULL,1,NULL,NULL,NULL,NULL
2250,1.1 Fortalecer el gobierno estratégico de la Comisión Nacional para la Mejora Continua de la Educación para asegurar el cumplimiento a su mandato constitucional,7,20/04/2024,gloria.guillen,771,NULL,7.1,1,NULL,NULL,NULL,327
2251,1.2 Promover el fortalecimiento del Sistema Nacional para la Mejora Continua de la Educación para lograr que autoridades y actores educativos contribuyan al ejercicio pleno del derecho a la educación,7,20/04/2024,gloria.guillen,771,NULL,7.2,0,NULL,NULL,NULL,NULL
2252,"1.3 Impulsar la colaboración e intercambio con las autoridades federal, de los estados, de la Ciudad de México y otros actores clave nacionales e internacionales para contribuir a la mejora continua de la educación",7,20/04/2024,gloria.guillen,771,NULL,7.3,0,NULL,NULL,NULL,NULL
2253,1.4 Implementar una gestión basada en resultados para garantizar la racionalidad y eficiencia en el funcionamiento de la Comisión Nacional para la Mejora Continua de la Educación,7,20/04/2024,gloria.guillen,771,NULL,7.4,0,NULL,NULL,NULL,NULL
2254,1.5 Impulsar mecanismos de transparencia y rendición de cuentas para un gobierno abierto,7,20/04/2024,gloria.guillen,771,NULL,7.5,0,NULL,NULL,NULL,NULL
2255,2.1 Generar información y conocimiento que fundamente las decisiones relacionadas con la mejora de los resultados educativos de los estudiantes en escuelas de educación básica y media superior,8,28/03/2024,gloria.guillen,771,NULL,8.1,0,NULL,NULL,NULL,NULL
2256,1.1.1 Establecer las políticas y regulaciones para la organización y funcionamiento de la Comisión Nacional para la Mejora Continua de la Educación.,7.1.1,20/04/2024,gloria.guillen,640,7.1,NULL,0,NULL,NULL,NULL,NULL
2257,1.1.2 Formular los planes y programas de trabajo institucionales que permitan dar cumplimiento a las atribuciones y responsabilidades legales de la Comisión Nacional para la Mejora Continua de la Educación.,7.1.2,20/04/2024,gloria.guillen,640,7.1,NULL,0,NULL,NULL,NULL,NULL
2258,1.1.3 Determinar los mecanismos institucionales de articulación interna de los componentes y áreas administrativas de la Comisión Nacional para la Mejora Continua de la Educación.,7.1.3,20/04/2024,gloria.guillen,640,7.1,NULL,0,NULL,NULL,NULL,NULL
2259,"1.2.1 Determinar las disposiciones y mecanismos para apoyar la organización, funcionamiento y formulación de políticas educativas del Sistema Nacional de Mejora Continua de la Educación.",7.2.1,20/04/2024,gloria.guillen,640,7.2,NULL,0,NULL,NULL,NULL,NULL
2260,1.2.2 Promover encuentros de autoridades educativas federales y locales para acordar acciones conjuntas que contribuyan a la mejora continua de la educación.,7.2.2,20/04/2024,gloria.guillen,640,7.2,NULL,0,NULL,NULL,NULL,NULL
2261,1.2.3 Promover actividades académicas con expertos y organismos internacionales para apoyar el desempeño de autoridades y actores educativos clave.,7.2.3,20/04/2024,gloria.guillen,640,7.2,NULL,0,NULL,NULL,NULL,NULL
2262,2.1.1 Llevar a cabo estudios e investigaciones especializadas sobre temáticas de inclusión y equidad en educación básica y media superior.,8.1.1,28/03/2024,gloria.guillen,640,8.1,NULL,0,NULL,NULL,NULL,NULL
2263,2.1.2 Desarrollar evaluaciones diagnósticas sobre el aprendizaje de los estudiantes en educación básica y media superior que apoyen el trabajo pedagógico.,8.1.2,28/03/2024,gloria.guillen,640,8.1,NULL,0,NULL,NULL,NULL,NULL
2264,"2.2 Fortalecer los procesos de mejora de los aprendizajes de los estudiantes en educación básica y educación media superior a fin de buscar la excelencia, la inclusión y la equidad educativa",8,28/03/2024,gloria.guillen,771,NULL,8.2,0,NULL,NULL,NULL,NULL
2265,2.3 Apoyar la implementación y seguimiento de los productos desarrollados por la Comisión Nacional para la Mejora Continua de la Educación para la mejora de los aprendizajes en educación básica y media superior,8,28/03/2024,gloria.guillen,771,NULL,8.3,0,NULL,NULL,NULL,NULL
2266,3.1 Generar información y conocimiento sobre las escuelas de educación básica y media superior para fundamentar las decisiones sobre la mejora de la educación,9,20/04/2024,gloria.guillen,771,NULL,9.1,0,NULL,NULL,NULL,NULL
2267,3.1.1 Llevar a cabo estudios e investigaciones especializadas sobre los procesos escolares en educación básica y media superior.,8.1.3,NULL,gloria.guillen,640,,NULL,0,NULL,NULL,NULL,NULL
2268,3.1.2 Desarrollar evaluaciones diagnósticas sobre la organización y funcionamiento de las escuelas de educación básica y media superior.,9.1.1,20/04/2024,gloria.guillen,640,9.1,NULL,0,NULL,NULL,NULL,NULL
2269,3.1.2 Desarrollar evaluaciones diagnósticas sobre la organización y funcionamiento de las escuelas de educación básica y media superior.,9.1.2,20/04/2024,gloria.guillen,640,9.1,NULL,0,NULL,NULL,NULL,NULL
2270,"3.1.3 Desarrollar mecanismos de recopilación y análisis de información sobre las necesidades y experiencias de mejora en las escuelas de educación básica y media superior, como insumo para la toma de decisiones.",9.1.3,20/04/2024,gloria.guillen,640,9.1,NULL,0,NULL,NULL,NULL,NULL
2271,Revisado,L,NULL,superusuario,2235,NULL,NULL,0,NULL,NULL,NULL,NULL
2272,Tipo de Modificación,CAT,NULL,superusuario,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2273,Alta,Al,NULL,superusuario,2272,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2274,Modificacion,Mo,NULL,superusuario,2272,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2275,Cancelacion,Ca,NULL,superusuario,2272,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2276,Ampliacion,Am,NULL,superusuario,2272,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2277,Reduccion,Re,NULL,superusuario,2272,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2278,Reintegro,Rei,NULL,superusuario,2272,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2279,Traspaso,Tr,NULL,superusuario,2272,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2280,Mejorar la coordinación entre las autoridades educativas estatales y federales y actores clave del Sistema Educativo Nacional para la mejora continua de la educación,1,15/01/2024,alberto.serrano,592,Mejorar la coordinaciÃ³n entre las autoridades educativas estatales y federales y actores clave del Sistema Educativo Nacional para la mejora continua de la educaciÃ³n ,NULL,1,NULL,NULL,NULL,NULL
2281,Fortalecer el gobierno estratégico de la Comisión Nacional para la Mejora Continua de la Educación para asegurar el cumplimiento a su mandato constitucional,1,15/01/2024,alberto.serrano,771,NULL,1.1,0,NULL,NULL,NULL,NULL
2282,Establecer las políticas y regulaciones para la organización y funcionamiento de la Comisión Nacional para la Mejora Continua de la Educación.,1.1.1,15/01/2024,alberto.serrano,640,1.1,NULL,0,NULL,NULL,NULL,NULL
2283,Promover el fortalecimiento del Sistema Nacional para la Mejora Continua de la Educación para lograr que autoridades y actores educativos contribuyan al ejercicio pleno del derecho a la educación,1.1.2,15/01/2024,alberto.serrano,640,1.1,NULL,0,NULL,NULL,NULL,NULL
2284,Mejorar la oferta de información relevante y las orientaciones técnico-pedagógicas que contribuyan a mejorar el aprendizaje,2,15/01/2024,alberto.serrano,592,Relev,NULL,1,NULL,NULL,NULL,NULL
2285,Generar información y conocimiento que fundamente las decisiones relacionadas con la mejora de los resultados educativos de los estudiantes en escuelas de educación básica y media superior,2,15/01/2024,alberto.serrano,771,NULL,2.1,0,NULL,NULL,NULL,NULL
2286,2.1.1 Llevar a cabo estudios e investigaciones especializadas sobre temáticas de inclusión y equidad en educación básica y media superior.,2.1.1,15/01/2024,alberto.serrano,640,2.1,NULL,0,NULL,NULL,NULL,NULL
2287,Mejorar la coordinación entre las autoridades educativas estatales y federales y actores clave del Sistema Educativo Nacional para la mejora continua de la educación,1,NULL,froylan.lopez,592,En virtud del cambio que significa pasar de un Sistema Nacional de EvaluaciÃ³n Educativa a un Sistema Nacional de Mejora Continua de la EducaciÃ³n. actualizado.,NULL,7,0,NULL,504,510
2288,"Mejorar la oferta de información relevante y las orientaciones técnico-pedagógicas que contribuyan a mejorar el aprendizaje de los estudiantes de educación básica, media superior",2,NULL,froylan.lopez,592,"El aprendizaje de los estudiantes es uno de los propÃ³sitos principales del SEN. Uno de los principios del SNMCE es â€œel aprendizaje de las niÃ±as, niÃ±os, adolescentes y jÃ³venes",NULL,4,0,NULL,505,523
2289,"Fortalecer la oferta de información y orientaciones técnico-pedagógicas que favorezcan la mejora continua de las escuelas de educación básica, media superior y para adultos",3,NULL,froylan.lopez,592,"En un paÃ­s con mÃ¡s de 250 mil escuelas, mÃ¡s de 25 millones de alumnos en educaciÃ³n bÃ¡sica y mÃ¡s de 5 millones en media superior (SEP, 2019)15, la generaciÃ³n de espacios accesibles que tomen en cuenta la diversidad de necesidades, caracterÃ­sticas, aptitudes, capacidades, lenguas y culturas",NULL,2,NULL,NULL,NULL,NULL
2290,Fortalecer el marco regulatorio y los programas para mejorar la formación continua y el desarrollo profesional de docentes de educación básica y media superior,4,NULL,froylan.lopez,592,"En nuestro paÃ­s existe una larga tradiciÃ³n en la formaciÃ³n inicial de docentes que comenzÃ³ con la creaciÃ³n, en 1823, de la primera Escuela Normal en Guadalajara, Jalisco; en 1887 de la Escuela Nacional de Maestros",NULL,2,NULL,NULL,NULL,NULL
2291,Fortalecer la oferta de información y el marco regulatorio para la toma de decisiones en las políticas de educación básica y media superior para avanzar en el cumplimiento,5,NULL,froylan.lopez,592,"El SEN es un sistema complejo que enfrenta mÃºltiples problemas y restricciones para garantizar el ejercicio pleno del derecho a la educaciÃ³n para todas las niÃ±as, niÃ±os, adolescentes, jÃ³venes y adultos",NULL,3,0,NULL,503,NULL
2292,"Garantizar la generación de información sobre el SEN, así como de productos institucionales que apoyen la mejora continua de la educación básica y media superior",6,NULL,froylan.lopez,592,La LRMCE define como atribuciÃ³n de MEJOREDU la determinaciÃ³n de indicadores de resultados de la mejora continua de la educaciÃ³n. El reto para dar cumplimiento a este mandato serÃ¡ conformar un sistema nacional de indicadores para la mejora continua de la educaciÃ³n,NULL,2,NULL,NULL,NULL,NULL
2293,Fortalecer el gobierno estratégico de la Comisión Nacional para la Mejora Continua de la Educación para asegurar el cumplimiento a su mandato constitucional actualizado,1,NULL,alberto.izquierdo,771,NULL,1.1,3,NULL,NULL,507,511
2294,Promover el fortalecimiento del Sistema Nacional para la Mejora Continua de la Educación para lograr que autoridades y actores educativos contribuyan al ejercicio pleno del derecho a la educación.,1,NULL,froylan.lopez,771,NULL,1.2,1,NULL,NULL,NULL,NULL
2295,"Impulsar la colaboración e intercambio con las autoridades federal, de los estados, de la Ciudad de México y otros actores clave nacionales e internacionales para contribuir a la mejora continua de la educación",1,NULL,alberto.serrano,771,NULL,1.3,0,NULL,NULL,NULL,NULL
2296,Implementar una gestión basada en resultados para garantizar la racionalidad y eficiencia en el funcionamiento de la Comisión Nacional para la Mejora Continua de la Educación,1,NULL,alberto.serrano,771,NULL,1.4,0,NULL,NULL,NULL,NULL
2297,Impulsar mecanismos de transparencia y rendición de cuentas para un gobierno abierto,1,NULL,alberto.serrano,771,NULL,1.5,0,NULL,NULL,NULL,NULL
2298,Generar información y conocimiento que fundamente las decisiones relacionadas con la mejora de los resultados educativos de los estudiantes en escuelas de educación básica y media superior,2,NULL,alberto.serrano,771,NULL,2.1,1,NULL,NULL,NULL,664
2299,"Fortalecer los procesos de mejora de los aprendizajes de los estudiantes en educación básica y educación media superior a fin de buscar la excelencia, la inclusión y la equidad educativa",2,NULL,alberto.serrano,771,NULL,2.2,0,NULL,NULL,NULL,NULL
2300,Apoyar la implementación y seguimiento de los productos desarrollados por la Comisión Nacional para la Mejora Continua de la Educación para la mejora de los aprendizajes en educación básica y media superior,2,NULL,alberto.serrano,771,NULL,2.3,0,NULL,NULL,NULL,NULL
2301,Generar información y conocimiento sobre las escuelas de educación básica y media superior para fundamentar las decisiones sobre la mejora de la educación,3,NULL,alberto.serrano,771,NULL,3.1,0,NULL,NULL,NULL,NULL
2302,"Fortalecer los procesos de mejora continua de las escuelas en educación básica y media superior a fin de buscar la excelencia, la inclusión y la equidad educativa",3,NULL,alberto.serrano,771,NULL,3.2,0,NULL,NULL,NULL,NULL
2303,Apoyar la implementación y seguimiento de los productos desarrollados por la Comisión Nacional para la Mejora Continua de la Educación para orientar la mejora continua de las escuelas de educación básica y media superior,3,NULL,alberto.serrano,771,NULL,3.3,0,NULL,NULL,NULL,NULL
2304,"Generar información y conocimiento relativos a las prácticas docente, directiva y de apoyo de educación básica y educación media superior para mejorar la formación continua y desarrollo profesional docente",4,NULL,alberto.serrano,771,NULL,4.1,0,NULL,NULL,NULL,NULL
2305,"Fortalecer los procesos de evaluación, formación continua y desarrollo profesional docente en educación básica y educación media superior para contribuir a la mejora continua de la educación",4,NULL,alberto.serrano,771,NULL,4.2,0,NULL,NULL,NULL,NULL
2306,"Desarrollar recursos e instrumentos que apoyen la implementación y seguimiento de los lineamientos, criterios y programas para la mejora de la formación continua y el desarrollo profesional docente",4,NULL,alberto.serrano,771,NULL,4.3,0,NULL,NULL,NULL,NULL
2307,Generar información y conocimiento que fundamente las decisiones relacionadas con la mejora de las políticas educativas de educación básica y media superior,5,NULL,alberto.serrano,771,NULL,5.1,0,NULL,NULL,NULL,NULL
2308,Reforzar el desarrollo de las políticas de educación básica y media superior con el apoyo de las instancias evaluadoras y centros de investigación dentro del SEN para contribuir al ejercicio pleno del derecho a la educación,5,NULL,alberto.serrano,771,NULL,5.2,0,NULL,NULL,NULL,NULL
2309,Proveer información sobre el Sistema Educativo Nacional y determinar indicadores de resultados para dar seguimiento a los procesos de mejora continua de la educación,6,NULL,alberto.serrano,771,NULL,6.1,0,NULL,NULL,NULL,NULL
2310,Fortalecer la difusión de información de productos desarrollados por la Comisión Nacional para la Mejora Continua de la Educación para contribuir a la mejora continua del Sistema Educativo Nacional,6,NULL,alberto.serrano,771,NULL,6.2,0,NULL,NULL,NULL,NULL
2311,Establecer las políticas y regulaciones para la organización y funcionamiento de la Comisión Nacional para la Mejora Continua de la Educación,1.1.1,NULL,froylan.lopez,640,1.1,NULL,1,NULL,NULL,NULL,NULL
2312,Formular los planes y programas de trabajo institucionales que permitan dar cumplimiento a las atribuciones y responsabilidades legales de la Comisión Nacional para la Mejora Continua de la Educación.,1.1.2,NULL,alberto.serrano,640,1.1,NULL,0,NULL,NULL,NULL,NULL
2313,Determinar los mecanismos institucionales de articulación interna de los componentes y áreas administrativas de la Comisión Nacional para la Mejora Continua de la Educación.,1.1.3,NULL,alberto.serrano,640,1.1,NULL,0,NULL,NULL,NULL,NULL
2314,"Determinar las disposiciones y mecanismos para apoyar la organización, funcionamiento y formulación de políticas educativas del Sistema Nacional de Mejora Continua de la Educación.",1.2.1,15/01/2024,alberto.serrano,640,1.2,NULL,1,NULL,NULL,NULL,NULL
2315,Promover encuentros de autoridades educativas federales y locales para acordar acciones conjuntas que contribuyan a la mejora continua de la educación.,1.2.2,15/01/2024,alberto.serrano,640,1.2,NULL,1,NULL,NULL,NULL,NULL
2316,Promover actividades académicas con expertos y organismos internacionales para apoyar el desempeño de autoridades y actores educativos clave.,1.2.3,15/01/2024,alberto.serrano,640,1.2,NULL,1,NULL,NULL,NULL,NULL
2317,Suscribir convenios de colaboración en materia de mejora continua de la educación.,1.3.1,NULL,alberto.serrano,640,1.3,NULL,0,NULL,NULL,NULL,NULL
2318,Brindar asistencia técnica a las autoridades de educación básica y media superior del país en materia de mejora continua de la educación.,1.3.2,NULL,alberto.serrano,640,1.3,NULL,0,NULL,NULL,NULL,NULL
2319,"Mejorar los procesos de planeación, programación, presupuestación, ejercicio, control, seguimiento, evaluación y organización que permitan el logro de los objetivos.",1.4.1,NULL,alberto.serrano,640,1.4,NULL,0,NULL,NULL,NULL,NULL
2320,"Implementar un modelo de administración que asegure la gestión eficiente y transparente de los recursos humanos, técnicos, financieros y materiales.",1.4.2,NULL,alberto.serrano,640,1.4,NULL,0,NULL,NULL,NULL,NULL
2321,Implementar un programa de profesionalización de los servidores públicos para mejorar el rendimiento de las estructuras orgánicas.,1.4.3,NULL,alberto.serrano,640,1.4,NULL,0,NULL,NULL,NULL,NULL
2322,Promover la gestión institucional conforme a la base normativa establecida.,1.4.4,NULL,alberto.serrano,640,1.4,NULL,0,NULL,NULL,NULL,NULL
2323,Fortalecer el control interno de la Comisión Nacional para la Mejora Continua de la Educación para que contribuya a la efectividad y el desempeño.,1.4.5,NULL,alberto.serrano,640,1.4,NULL,0,NULL,NULL,NULL,NULL
2324,Fortalecer el control interno de la Comisión Nacional para la Mejora Continua de la Educación para que contribuya a la efectividad y el desempeño.,1.2.4,15/01/2024,alberto.serrano,640,1.2,NULL,1,NULL,NULL,NULL,NULL
2325,"Determinar las disposiciones y mecanismos para apoyar la organización, funcionamiento y formulación de políticas educativas del Sistema Nacional de Mejora Continua de la Educación.",1.2.1,NULL,alberto.serrano,640,1.2,NULL,0,NULL,NULL,NULL,NULL
2326,Promover encuentros de autoridades educativas federales y locales para acordar acciones conjuntas que contribuyan a la mejora continua de la educación.,1.2.2,NULL,alberto.serrano,640,1.2,NULL,0,NULL,NULL,NULL,NULL
2327,Promover actividades académicas con expertos y organismos internacionales para apoyar el desempeño de autoridades y actores educativos clave.,1.2.3,NULL,alberto.serrano,640,1.2,NULL,0,NULL,NULL,NULL,NULL
2328,Fortalecer los procesos relacionados al cumplimiento de las obligaciones de transparencia y acceso a la información pública.,1.5.1,NULL,alberto.serrano,640,1.5,NULL,0,NULL,NULL,NULL,NULL
2329,Implementar acciones de transparencia proactiva para fortalecer la rendición de cuentas.,1.5.2,NULL,alberto.serrano,640,1.5,NULL,0,NULL,NULL,NULL,NULL
2330,Llevar a cabo estudios e investigaciones especializadas sobre temáticas de inclusión y equidad en educación básica y media superior.,2.1.1,NULL,alberto.serrano,640,2.1,NULL,0,NULL,NULL,NULL,NULL
2331,Desarrollar evaluaciones diagnósticas sobre el aprendizaje de los estudiantes en educación básica y media superior que apoyen el trabajo pedagógico.,2.1.2,NULL,alberto.serrano,640,2.1,NULL,0,NULL,NULL,NULL,NULL
2332,Emitir lineamientos y recursos que orienten los procesos de mejora de los aprendizajes de los estudiantes en educación básica y media superior.,2.2.1,NULL,alberto.serrano,640,2.2,NULL,0,NULL,NULL,NULL,NULL
2333,Desarrollar materiales prototipo que apoyen la mejora de los aprendizajes de los estudiantes en educación básica y media superior.,2.2.2,NULL,alberto.serrano,640,2.2,NULL,0,NULL,NULL,NULL,NULL
2334,Establecer mecanismos de seguimiento y actualización de los lineamientos y materiales prototipo relacionados con la mejora continua de los aprendizajes.,2.3.1,NULL,alberto.serrano,640,2.3,NULL,0,NULL,NULL,NULL,NULL
2335,Desarrollar evaluaciones diagnósticas de apoyo al trabajo del aula en diferentes asignaturas del currículum de educación básica y media superior.,2.3.2,NULL,alberto.serrano,640,2.3,NULL,0,NULL,NULL,NULL,NULL
2336,"Proponer estrategias de reforzamiento pedagógico a partir de los resultados de las evaluaciones diagnósticas, estudios e investigaciones especializados para apoyar el trabajo docente.",2.3.3,NULL,alberto.serrano,640,2.3,NULL,0,NULL,NULL,NULL,NULL
2337,Llevar a cabo estudios e investigaciones especializadas sobre los procesos escolares en educación básica y media superior.,3.1.1,NULL,alberto.serrano,640,3.1,NULL,0,NULL,NULL,NULL,NULL
